Station,SampleDateTime,MeasurementValue
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/05/1977 12:06:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/05/1977 12:12:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/12/1977 12:00:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/12/1977 12:06:00,0.1
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/12/1977 12:12:00,0.1
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/17/1977 12:00:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/17/1977 12:06:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/17/1977 12:12:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/26/1977 12:00:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/26/1977 12:06:00,0.1
"BAPTISTE LAKE, NORTH BASIN PROFILE",10/26/1977 12:12:00,0.1
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/02/1977 12:00:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/02/1977 12:06:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/02/1977 12:12:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/02/1977 12:22:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/08/1977 12:00:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/08/1977 12:06:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",11/08/1977 12:12:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",06/13/1978 12:00:00,0.07
"BAPTISTE LAKE, NORTH BASIN PROFILE",06/13/1978 12:12:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",06/13/1978 12:22:00,0.07
"BAPTISTE LAKE, NORTH BASIN PROFILE",08/14/1978 12:00:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",08/14/1978 12:12:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",08/14/1978 12:22:00,0.09
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/31/1984 11:01:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/31/1984 11:10:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/23/1986 11:31:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/23/1986 11:37:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/23/1986 11:43:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/28/1987 11:01:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/28/1987 11:07:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/28/1987 11:16:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/16/1988 10:01:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/16/1988 10:07:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/16/1988 10:15:00,0.14
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/09/1989 11:01:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/09/1989 11:07:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/09/1989 11:13:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/13/1990 12:01:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/13/1990 12:07:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/13/1990 12:13:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/24/1991 14:31:00,0.14
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/24/1991 14:37:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/24/1991 14:43:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/28/1992 12:00:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/28/1992 12:06:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",01/28/1992 12:14:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",06/11/1992 15:00:00,0.11
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/03/1993 12:01:00,0.13
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/03/1993 12:07:00,0.12
"BAPTISTE LAKE, NORTH BASIN PROFILE",03/03/1993 12:14:00,0.14
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/06/1996 12:16:00,0.22
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/06/1996 12:22:00,0.18
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/06/1996 12:27:00,0.18
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/26/2008 11:00:00,0.16
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/26/2008 11:20:00,0.15
"BAPTISTE LAKE, NORTH BASIN PROFILE",02/26/2008 11:40:00,0.15
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/11/1983 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/09/1983 09:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/07/1983 11:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/07/1983 13:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/29/1983 11:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/03/1984 09:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/29/1984 09:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/28/1984 09:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/24/1984 09:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/21/1984 10:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/19/1984 10:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",02/21/1985 11:00:00,0.09
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/16/1985 10:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/04/1985 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/04/1985 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/01/1985 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/28/1985 10:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/30/1985 12:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/22/1985 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/05/1986 10:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/03/1986 10:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/07/1986 10:30:00,0.09
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/28/1986 10:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/25/1986 10:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/29/1986 10:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/06/1987 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/03/1987 10:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/02/1987 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/29/1987 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/08/1987 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/08/1987 11:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/28/1987 10:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/25/1988 12:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/14/1988 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/12/1988 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/09/1988 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/08/1988 08:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/04/1988 14:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/24/1989 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/22/1989 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/20/1989 13:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/15/1989 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/09/1990 12:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/07/1990 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/26/1990 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/22/1990 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/26/1990 13:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/23/1990 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/22/1991 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/26/1991 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/06/1992 11:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/11/1992 13:30:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/09/1992 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/29/1992 10:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/20/1992 10:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/21/1992 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/15/1992 11:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/12/1993 11:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/08/1993 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/07/1993 15:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/05/1993 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/26/1993 11:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/21/1993 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/04/1994 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/06/1994 12:30:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/28/1994 13:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/21/1994 12:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/10/1994 10:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/31/1994 13:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/20/1994 11:30:00,0.16
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/10/1995 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/07/1995 11:30:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/06/1995 10:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/01/1995 11:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/24/1995 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/26/1995 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/26/1995 11:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/27/1997 13:15:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/27/2003 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/17/2003 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/08/2003 10:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/29/2003 11:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/20/2003 11:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/17/2003 14:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/20/2003 11:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/28/2004 11:30:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/19/2005 14:15:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/16/2005 12:35:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/13/2005 14:00:00,0.15
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/16/2005 14:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/31/2005 14:00:00,0.15
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/29/2005 14:30:00,0.14
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/27/2005 14:45:00,0.15
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",05/15/2007 15:30:00,0.11
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",06/25/2007 14:30:00,0.15
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",07/18/2007 14:15:00,0.24
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/08/2007 11:45:00,0.12
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",08/30/2007 11:30:00,0.13
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",09/27/2007 13:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN COMPOSITE",10/29/2007 11:30:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/16/1976 12:00:00,0.21
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/16/1976 12:12:00,0.2
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/16/1976 12:22:00,0.2
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/30/1976 12:00:00,0.15
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/30/1976 12:12:00,0.36
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/30/1976 12:22:00,0.16
"BAPTISTE LAKE, SOUTH BASIN PROFILE",04/28/1976 12:00:00,0.21
"BAPTISTE LAKE, SOUTH BASIN PROFILE",04/28/1976 12:12:00,0.19
"BAPTISTE LAKE, SOUTH BASIN PROFILE",04/28/1976 12:22:00,0.19
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/06/1976 12:00:00,0.2
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/06/1976 12:12:00,0.2
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/06/1976 12:22:00,0.21
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/17/1976 12:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/17/1976 12:12:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/19/1976 12:12:00,0.16
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/19/1976 12:22:00,0.16
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/26/1976 12:00:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/26/1976 12:12:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/26/1976 12:22:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/01/1976 12:00:00,0.22
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/08/1976 12:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/08/1976 12:12:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/08/1976 12:22:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/15/1976 12:00:00,0.15
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/15/1976 12:12:00,0.15
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/15/1976 12:17:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/15/1976 12:22:00,0.15
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/22/1976 12:00:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/22/1976 12:12:00,0.14
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/22/1976 12:22:00,0.16
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/28/1976 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/28/1976 12:12:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/28/1976 12:22:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/07/1976 12:00:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/07/1976 12:12:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/07/1976 12:22:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/14/1976 12:00:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/14/1976 12:12:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/14/1976 12:22:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/20/1976 12:00:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/20/1976 12:12:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/20/1976 12:22:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/28/1976 12:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/28/1976 12:12:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/28/1976 12:22:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/02/1976 12:00:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/02/1976 12:12:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/02/1976 12:22:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/11/1976 12:00:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/11/1976 12:12:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/11/1976 12:22:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/17/1976 12:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/17/1976 12:22:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/24/1976 12:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/24/1976 12:12:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/24/1976 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/30/1976 12:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/30/1976 12:12:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",08/30/1976 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/08/1976 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/08/1976 12:12:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/08/1976 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/14/1976 12:00:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/14/1976 12:12:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/14/1976 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/21/1976 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/21/1976 12:12:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/21/1976 12:22:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/27/1976 12:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/27/1976 12:12:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",09/27/1976 12:22:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/05/1976 12:00:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/05/1976 12:12:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/05/1976 12:22:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/13/1976 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/13/1976 12:12:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/13/1976 12:22:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/20/1976 12:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/20/1976 12:12:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/20/1976 12:22:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/27/1976 12:00:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/27/1976 12:12:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",10/27/1976 12:20:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",11/03/1976 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",11/03/1976 12:12:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",11/03/1976 12:22:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",11/10/1976 12:00:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",11/10/1976 12:12:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",11/10/1976 12:22:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:00:00,0.13
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:01:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:03:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:04:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:05:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:06:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:08:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:10:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:12:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:14:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:16:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",12/15/1976 12:18:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",01/05/1977 12:00:00,0.18
"BAPTISTE LAKE, SOUTH BASIN PROFILE",01/05/1977 12:12:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",01/05/1977 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",01/19/1977 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",01/19/1977 12:12:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",01/19/1977 12:22:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",02/02/1977 12:00:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",02/02/1977 12:12:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",02/02/1977 12:22:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",02/16/1977 12:12:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",02/16/1977 12:22:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 11:59:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:01:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:02:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:03:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:04:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:05:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:06:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:08:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:10:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:12:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:14:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:16:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:18:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:20:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/09/1977 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/23/1977 12:00:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/23/1977 12:12:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",03/23/1977 12:22:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/11/1977 12:00:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/11/1977 12:12:00,0.08
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/11/1977 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/18/1977 12:00:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/18/1977 12:12:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/18/1977 12:22:00,0.12
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/25/1977 12:00:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/25/1977 12:12:00,0.06
"BAPTISTE LAKE, SOUTH BASIN PROFILE",05/25/1977 12:22:00,0.06
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/08/1977 12:00:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/08/1977 12:12:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/08/1977 12:22:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/22/1977 12:00:00,0.09
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/22/1977 12:12:00,0.07
"BAPTISTE LAKE, SOUTH BASIN PROFILE",06/22/1977 12:22:00,0.11
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/06/1977 12:00:00,0.05
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/06/1977 12:12:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/06/1977 12:22:00,0.1
"BAPTISTE LAKE, SOUTH BASIN PROFILE",07/13/1977 12:00:00,0.13
